Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
445,6,22/02/2018 01:48:21,279831,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2943419421,93277.0,160572.958766412,278690.0,135.0,279831.0,139915.5,196447.698842465,278825.0,1006.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,32,10.7207564566,3.5735854855,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
0,0,20/02/2018 03:59:47,509696,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.771722752385736,101939.2,222039.43454643365,499110.0,238.0,509696.0,101939.2,222039.43454643365,499110.0,238.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,11.771722752385736,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
50896,6,02/03/2018 03:46:27,10347,5,2,129.0,326.0,112.0,0.0,25.8,48.74628191,326.0,0.0,163.0,230.5168107,43974.09877,676.5245965,1724.5,3807.147633,9488.0,21.0,10347.0,2586.75,4604.406395,9488.0,30.0,53.0,53.0,0.0,53.0,53.0,0,0,0,0,124,40,483.2318546,193.2927419,0.0,326.0,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,0.0,65.0,25.8,163.0,0,0,0,0,0,0,5,129,2,326,8192,2053,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botnet
80,6,23/02/2018 10:17:50,111,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27027.027027027,55.5,9.1923881554,62.0,49.0,111.0,55.5,9.1923881554,62.0,49.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,27027.027027027,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,288,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,02/03/2018 12:58:48,1361,1,1,30.0,132.0,30.0,30.0,30.0,0.0,132.0,132.0,132.0,0.0,119030.1249,1469.507715,1361.0,0.0,1361.0,1361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,734.7538575,734.7538575,30.0,132.0,64.0,58.88972746,3468.0,0,0,0,0,0,0,0,0,1.0,96.0,30.0,132.0,0,0,0,0,0,0,1,30,1,132,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
445,6,20/02/2018 01:25:28,287751,6,5,455.0,338.0,140.0,0.0,75.83333333333333,62.9362110923963,145.0,0.0,67.6,69.75887040369848,2755.8548884278425,38.227495299755695,28775.1,37155.014333196,78873.0,3.0,287494.0,57498.8,32567.60922603929,78940.0,3.0,287684.0,71921.0,6168.451615546103,79086.0,64017.0,0,0,0,0,132,112,20.851361072594017,17.37613422716168,0.0,145.0,66.08333333333333,63.402693279950775,4019.901515151516,0,0,0,1,0,0,0,0,0.0,72.0909090909091,75.83333333333333,67.6,0,0,0,0,0,0,6,455,5,338,8192,0,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3389,6,20/02/2018 12:31:47,1790082,9,7,1148.0,1581.0,677.0,0.0,127.55555555555556,218.69105555046767,1173.0,0.0,225.8571428571429,430.0986044197418,1524.511167644834,8.938138029431054,119338.8,235769.21229947367,937519.0,3.0,1790082.0,223760.25,354955.04036738834,1085843.0,3.0,1706599.0,284433.1666666667,332596.0822694198,937519.0,84486.0,0,0,0,0,188,148,5.027702641554968,3.910435387876086,0.0,1173.0,160.5294117647059,312.04409096453395,97371.51470588232,0,0,0,1,0,0,0,0,0.0,170.5625,127.55555555555556,225.8571428571429,0,0,0,0,0,0,9,1148,7,1581,8192,62852,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,02/03/2018 01:28:36,459,1,1,31.0,63.0,31.0,31.0,31.0,0.0,63.0,63.0,63.0,0.0,204793.0283,4357.298475,459.0,0.0,459.0,459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2178.649237,2178.649237,31.0,63.0,41.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1.0,62.5,31.0,63.0,0,0,0,0,0,0,1,31,1,63,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,20/02/2018 09:23:08,559,1,1,32.0,60.0,32.0,32.0,32.0,0.0,60.0,60.0,60.0,0.0,164579.60644007154,3577.8175313059032,559.0,0.0,559.0,559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1788.9087656529516,1788.9087656529516,32.0,60.0,41.333333333333336,16.165807537309522,261.33333333333337,0,0,0,0,0,0,0,0,1.0,62.0,32.0,60.0,0,0,0,0,0,0,1,32,1,60,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,21/02/2018 02:23:53,3092,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.8305304,3092.0,0.0,3092.0,3092.0,3092.0,3092.0,0.0,3092.0,3092.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,646.8305304,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
53,17,22/02/2018 09:29:54,52575,1,1,43.0,143.0,43.0,43.0,43.0,0.0,143.0,143.0,143.0,0.0,3537.8031383738,38.040893961,52575.0,0.0,52575.0,52575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,19.0204469805,19.0204469805,43.0,143.0,76.3333333333,57.735026919,3333.3333333333,0,0,0,0,0,0,0,0,1.0,114.5,43.0,143.0,0,0,0,0,0,0,1,43,1,143,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,20/02/2018 05:02:50,1076,1,1,50.0,132.0,50.0,50.0,50.0,0.0,132.0,132.0,132.0,0.0,169144.9814126394,1858.736059479554,1076.0,0.0,1076.0,1076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,929.3680297397772,929.3680297397772,50.0,132.0,77.33333333333333,47.34272207354931,2241.333333333333,0,0,0,0,0,0,0,0,1.0,116.0,50.0,132.0,0,0,0,0,0,0,1,50,1,132,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,28/02/2018 08:22:31,143423,1,1,25.0,79.0,25.0,25.0,25.0,0.0,79.0,79.0,79.0,0.0,725.1277689,13.94476479,143423.0,0.0,143423.0,143423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,6.972382393,6.972382393,25.0,79.0,43.0,31.17691454,972.0,0,0,0,0,0,0,0,0,1.0,64.5,25.0,79.0,0,0,0,0,0,0,1,25,1,79,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
51934,6,20/02/2018 12:55:46,66,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30303.0303030303,66.0,0.0,66.0,66.0,66.0,66.0,0.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,30303.0303030303,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,21/02/2018 02:17:28,5932,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.1544167,5932.0,0.0,5932.0,5932.0,5932.0,5932.0,0.0,5932.0,5932.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,337.1544167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
53319,6,23/02/2018 05:13:18,13,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153846.153846154,13.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,76923.0769230769,76923.0769230769,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,172,255,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,20/02/2018 11:03:10,800,3,4,161.0,488.0,161.0,0.0,53.66666666666666,92.95339333952974,488.0,0.0,122.0,244.0,811250.0,8750.0,133.33333333333334,94.91188896374716,220.0,1.0,386.0,193.0,74.95331880577403,246.0,140.0,587.0,195.66666666666669,183.71263792492155,366.0,1.0,0,0,0,0,72,92,3750.0,5000.0,0.0,488.0,81.125,173.78758586274222,30202.125,0,0,1,1,0,0,0,1,1.0,92.71428571428572,53.66666666666666,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3389,6,20/02/2018 12:43:07,2436586,9,9,1213.0,1874.0,661.0,0.0,134.77777777777777,209.07999532342745,1173.0,0.0,208.22222222222223,381.220007927764,1266.9366072036858,7.387385464744523,143328.58823529413,234133.863277522,951654.0,30.0,2436586.0,304573.25,379711.2678435513,1182422.0,44.0,2257697.0,282212.125,284766.5557768014,951654.0,83621.0,0,0,0,0,192,204,3.6936927323722615,3.6936927323722615,0.0,1173.0,162.4736842105263,294.8147004515534,86915.70760233917,0,0,1,1,0,0,0,1,1.0,171.5,134.77777777777777,208.22222222222223,0,0,0,0,0,0,9,1213,9,1874,8192,62872,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
50848,6,28/02/2018 10:11:06,23,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86956.5217391304,23.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,43478.2608695652,43478.2608695652,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,176,255,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,20/02/2018 02:34:32,26136,1,1,35.0,260.0,35.0,35.0,35.0,0.0,260.0,260.0,260.0,0.0,11287.113559840833,76.52280379553108,26136.0,0.0,26136.0,26136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,38.26140189776554,38.26140189776554,35.0,260.0,110.0,129.9038105676658,16875.0,0,0,0,0,0,0,0,0,1.0,165.0,35.0,260.0,0,0,0,0,0,0,1,35,1,260,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,15/02/2018 11:38:06,107894468,14,3,2530.0,0.0,230.0,0.0,180.7142857143,97.9375221341,0.0,0.0,0.0,0.0,23.4488389154,0.1575613682,6743404.25,13959497.4605245,53271519.0,7.0,107894454.0,8299573.38461538,15152327.2044335,53271519.0,336.0,107894461.0,53947230.5,32457037.7637847,76897822.0,30996639.0,0,0,0,0,456,100,0.1297564209,0.0278049473,0.0,230.0,140.5555555556,115.375204912,13311.4379084967,0,0,0,1,0,0,0,0,0.0,148.8235294118,180.7142857143,0.0,0,0,0,0,0,0,14,2530,3,0,26883,0,11,32,5524490.0,1772272.63737609,6777676.0,4271304.0,24211368.5,20594788.6386966,53271519.0,6642345.0,DoS
80,6,20/02/2018 10:29:43,1414516,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,695.6443052,4.948689163,235752.6667,577283.1822,1414127.0,4.0,344.0,172.0,237.5878785,340.0,4.0,1414505.0,471501.6667,816337.5024,1414127.0,20.0,0,0,0,0,72,92,2.120866784,2.827822379,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
80,6,20/02/2018 08:58:35,621,3,4,161.0,488.0,161.0,0.0,53.66666666666666,92.95339333952974,488.0,0.0,122.0,244.0,1045088.5668276972,11272.141706924314,103.5,66.05073807309044,179.0,26.0,318.0,159.0,72.12489168102785,210.0,108.0,442.0,147.33333333333334,147.8422582800105,312.0,26.0,0,0,0,0,72,92,4830.917874396135,6441.2238325281805,0.0,488.0,81.125,173.78758586274222,30202.125,0,0,0,1,0,0,0,0,1.0,92.71428571428572,53.66666666666666,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,20/02/2018 10:15:22,1040804,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,945.4229615,6.725569848,173467.3333,424696.3141,1040375.0,3.0,395.0,197.5,275.0645379,392.0,3.0,1040798.0,346932.6667,600538.7051,1040375.0,27.0,0,0,0,0,72,92,2.882387078,3.84318277,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
53,17,20/02/2018 01:12:50,877,1,1,32.0,128.0,32.0,32.0,32.0,0.0,128.0,128.0,128.0,0.0,182440.13683010265,2280.501710376283,877.0,0.0,877.0,877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1140.2508551881417,1140.2508551881417,32.0,128.0,64.0,55.42562584220407,3072.0,0,0,0,0,0,0,0,0,1.0,96.0,32.0,128.0,0,0,0,0,0,0,1,32,1,128,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
51549,6,20/02/2018 01:17:23,63475,2,1,38.0,0.0,38.0,0.0,19.0,26.87005768508881,0.0,0.0,0.0,0.0,598.6608901142182,47.262701851122486,31737.5,44825.62017975881,63434.0,41.0,63475.0,63475.0,0.0,63475.0,63475.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,20,31.508467900748325,15.754233950374164,0.0,38.0,19.0,21.939310229205777,481.3333333333333,0,1,0,0,1,0,0,0,0.0,25.33333333333333,19.0,0.0,0,0,0,0,0,0,2,38,1,0,176,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
50007,6,02/03/2018 09:32:41,11,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181818.1818,11.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,90909.09091,90909.09091,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,123,253,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
37942,6,16/02/2018 01:48:30,4170534,5,3,935.0,350.0,935.0,0.0,187.0,418.1447118,350.0,0.0,116.6666667,202.0725942,308.1140209,1.918219585,595790.5714,1514972.844,4030228.0,7.0,4170534.0,1042633.5,1992267.81,4030235.0,26.0,109498.0,54749.0,77081.71022,109254.0,244.0,0,0,0,0,168,104,1.198887241,0.719332344,0.0,935.0,142.7777778,318.8368618,101656.9444,0,0,0,0,1,0,0,0,0.0,160.625,187.0,116.6666667,0,0,0,0,0,0,5,935,3,350,237,211,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,22/02/2018 01:06:01,11937056,12,10,2229.0,3595.0,665.0,0.0,185.75,278.1585960301,1460.0,0.0,359.5,563.880848328,487.8924920852,1.8430004852,568431.238095238,2216371.46503028,10119008.0,1.0,11937056.0,1085186.90909091,3035080.22599975,10119008.0,204.0,10303393.0,1144821.44444444,3388411.07169279,10180439.0,1.0,0,0,0,0,252,204,1.0052729919,0.8377274933,0.0,1460.0,253.2173913043,423.4302514767,179293.177865613,0,0,0,1,0,0,0,0,0.0,264.7272727273,185.75,359.5,0,0,0,0,0,0,12,2229,10,3595,8192,33915,6,20,184259.0,0.0,184259.0,184259.0,10119008.0,0.0,10119008.0,10119008.0,Benign
3389,6,20/02/2018 03:50:49,13981891,8,8,1132.0,1581.0,661.0,0.0,141.5,222.79202345300808,1173.0,0.0,197.625,406.1217050167528,194.0367007581449,1.144337343210586,932126.0666666668,3126192.69334872,12203688.0,3.0,13981891.0,1997413.0,4647062.111089256,12499696.0,3.0,13889223.0,1984174.714285714,4515652.424582326,12203688.0,93141.0,0,0,0,0,172,172,0.5721686716052929,0.5721686716052929,0.0,1173.0,159.58823529411768,310.4088148763517,96353.63235294116,0,0,0,1,0,0,0,0,1.0,169.5625,141.5,197.625,0,0,0,0,0,0,8,1132,8,1581,8192,62868,5,20,295875.0,0.0,295875.0,295875.0,12203688.0,0.0,12203688.0,12203688.0,Benign
80,6,20/02/2018 12:35:32,5492257,4,4,97.0,231.0,97.0,0.0,24.25,48.5,231.0,0.0,57.75,115.5,59.72043915643423,1.4565960769862007,784608.1428571428,2069180.6381250224,5477053.0,11.0,15204.0,5068.0,8587.677683751295,14984.0,56.0,5492104.0,1830701.3333333333,3170411.3275242904,5491577.0,239.0,0,0,0,0,92,92,0.7282980384931004,0.7282980384931004,0.0,231.0,36.44444444444444,79.6996096463325,6352.027777777778,0,0,1,1,0,0,0,1,1.0,41.0,24.25,57.75,0,0,0,0,0,0,4,97,4,231,8192,141,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,20/02/2018 11:15:09,119846116,43,57,1755.0,55794.0,508.0,0.0,40.8139534883721,122.44187266461108,1460.0,0.0,978.8421052631576,669.569125564922,480.1907806507472,0.834403344368707,1210566.8282828282,3189750.918418911,10007324.0,1.0,119846116.0,2853478.952380952,4424508.774200931,10017758.0,28.0,114075031.0,2037054.125,3999189.199753207,10018702.0,1.0,0,0,0,0,872,1284,0.358793438078544,0.475609906290163,0.0,1460.0,569.7920792079211,690.1443518110059,476299.22633663344,0,0,0,1,0,0,0,0,1.0,575.49,40.81395348837209,978.842105263158,0,0,0,0,0,0,43,1755,57,55794,8192,131,17,20,339998.5,1138118.4647442142,3954010.0,11365.0,9647174.833333332,1224245.808644566,10007324.0,5759697.0,Benign
53,17,20/02/2018 04:20:05,273,1,1,47.0,175.0,47.0,47.0,47.0,0.0,175.0,175.0,175.0,0.0,813186.8131868131,7326.007326007325,273.0,0.0,273.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3663.003663003664,3663.003663003664,47.0,175.0,89.66666666666666,73.9008344562721,5461.333333333333,0,0,0,0,0,0,0,0,1.0,134.5,47.0,175.0,0,0,0,0,0,0,1,47,1,175,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,20/02/2018 11:05:05,1006,3,4,161.0,488.0,161.0,0.0,53.66666666666666,92.95339333952974,488.0,0.0,122.0,244.0,645129.2246520875,6958.250497017893,167.66666666666666,110.75137320442876,315.0,36.0,511.0,255.5,163.3416664540925,371.0,140.0,691.0,230.3333333333333,182.85604538361136,399.0,36.0,0,0,0,0,72,92,2982.107355864812,3976.1431411530816,0.0,488.0,81.125,173.78758586274222,30202.125,0,0,0,1,0,0,0,0,1.0,92.71428571428572,53.66666666666666,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,15/02/2018 01:39:07,112645812,27,66,1560.0,55537.0,1232.0,0.0,57.7777777778,238.6210921964,1460.0,0.0,841.4696969697,688.9503324668,506.8719288028,0.8255966054,1224411.0,3133459.10211742,10158053.0,0.0,112605330.0,4330974.23076923,4700105.19222116,10198714.0,285.0,112568549.0,1731823.83076923,3637832.07740831,10198666.0,0.0,0,0,0,0,552,1452,0.2396893371,0.5859072684,0.0,1460.0,607.414893617,691.5319196572,478216.395904828,0,0,0,1,0,0,0,0,2.0,613.9462365591,57.7777777778,841.4696969697,0,0,0,0,0,0,27,1560,66,55537,8192,2392,13,20,1202989.5,2498886.52930488,6874655.0,30334.0,10057543.5,56852.3762588497,10158053.0,9937759.0,Benign
53,17,15/02/2018 05:19:50,305,1,1,41.0,105.0,41.0,41.0,41.0,0.0,105.0,105.0,105.0,0.0,478688.524590164,6557.3770491803,305.0,0.0,305.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3278.6885245902,3278.6885245902,41.0,105.0,62.3333333333,36.9504172281,1365.3333333333,0,0,0,0,0,0,0,0,1.0,93.5,41.0,105.0,0,0,0,0,0,0,1,41,1,105,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,20/02/2018 10:52:12,10427157,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191806837,10400000.0,0.0,10400000.0,10400000.0,10400000.0,10400000.0,0.0,10400000.0,10400000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.191806837,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,10400000.0,0.0,10400000.0,10400000.0,DDoS
80,6,20/02/2018 10:48:44,14178149,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.141062137,14200000.0,0.0,14200000.0,14200000.0,14200000.0,14200000.0,0.0,14200000.0,14200000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.141062137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,14200000.0,0.0,14200000.0,14200000.0,DDoS
8080,6,02/03/2018 10:38:05,10937,3,4,326.0,129.0,326.0,0.0,108.6666667,188.2161878,112.0,0.0,32.25,53.7672453,41601.9018,640.0292585,1822.833333,4076.047518,10137.0,19.0,476.0,238.0,265.8721497,426.0,50.0,10530.0,3510.0,5741.149624,10137.0,45.0,0,0,0,0,72,92,274.2982536,365.7310048,0.0,326.0,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1.0,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botnet
52391,6,23/02/2018 01:18:31,12,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166666.666666667,12.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,83333.3333333333,83333.3333333333,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,288,253,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
44173,6,22/02/2018 12:17:24,86235890,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0231921999,86235890.0,0.0,86235890.0,86235890.0,86235890.0,86235890.0,0.0,86235890.0,86235890.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0231921999,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,62561,-1,0,20,0.0,0.0,0.0,0.0,86235890.0,0.0,86235890.0,86235890.0,Benign
3389,6,14/02/2018 09:10:06,2431267,9,9,1262.0,1640.0,661.0,0.0,140.2222222222,208.2581197563,1173.0,0.0,182.2222222222,382.6920360348,1193.6163325542,7.403547204,143015.705882353,237611.256843706,953170.0,2.0,2431267.0,303908.375,375111.102084983,1170049.0,2.0,2269964.0,283745.5,292822.229891399,953170.0,45022.0,0,0,0,0,192,204,3.701773602,3.701773602,0.0,1173.0,152.7368421053,293.5567032307,86175.5380116959,0,0,0,1,0,0,0,0,1.0,161.2222222222,140.2222222222,182.2222222222,0,0,0,0,0,0,9,1262,9,1640,8192,62872,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,20/02/2018 11:33:18,986,3,4,161.0,488.0,161.0,0.0,53.66666666666666,92.95339333952974,488.0,0.0,122.0,244.0,658215.0101419879,7099.391480730224,164.33333333333334,113.1364957326621,349.0,32.0,558.0,279.0,197.9898987322333,419.0,139.0,637.0,212.3333333333333,197.86948560435823,424.0,32.0,0,0,0,0,72,92,3042.5963488843818,4056.795131845842,0.0,488.0,81.125,173.78758586274222,30202.125,0,0,0,1,0,0,0,0,1.0,92.71428571428572,53.66666666666666,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
