Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
53,17,20/02/2018 04:11:00,24863,1,1,44.0,100.0,44.0,44.0,44.0,0.0,100.0,100.0,100.0,0.0,5791.7387282307045,80.44081566987089,24863.0,0.0,24863.0,24863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,40.22040783493544,40.22040783493544,44.0,100.0,62.66666666666667,32.331615074619044,1045.3333333333337,0,0,0,0,0,0,0,0,1.0,94.0,44.0,100.0,0,0,0,0,0,0,1,44,1,100,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,6,22/02/2018 01:09:51,154232,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9349551325,51410.6666666667,88964.4922220845,154138.0,1.0,154232.0,77116.0,109057.078862401,154231.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,32,19.4512163494,6.4837387831,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,17,02/03/2018 02:42:15,335,1,1,41.0,73.0,41.0,41.0,41.0,0.0,73.0,73.0,73.0,0.0,340298.5075,5970.149254,335.0,0.0,335.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2985.074627,2985.074627,41.0,73.0,51.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1.0,77.5,41.0,73.0,0,0,0,0,0,0,1,41,1,73,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,17,22/02/2018 02:47:21,250,1,1,50.0,66.0,50.0,50.0,50.0,0.0,66.0,66.0,66.0,0.0,464000.0,8000.0,250.0,0.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,4000.0,4000.0,50.0,66.0,55.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1.0,83.0,50.0,66.0,0,0,0,0,0,0,1,50,1,66,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3389,6,02/03/2018 04:21:45,2209827,9,8,1789.0,1581.0,661.0,0.0,198.7777778,270.9436186,1173.0,0.0,197.625,406.121705,1525.006256,7.692909897,138114.1875,162609.0826,561541.0,39.0,2209827.0,276228.375,232253.8923,771170.0,113.0,2000139.0,285734.1429,137884.4317,561541.0,192910.0,0,0,0,0,192,184,4.072717005,3.620192893,0.0,1173.0,187.2222222,323.4871678,104643.9477,0,0,1,1,0,0,0,1,0.0,198.2352941,198.7777778,197.625,0,0,0,0,0,0,9,1789,8,1581,8192,62872,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,6,21/02/2018 02:12:46,15183,3,4,250.0,935.0,250.0,0.0,83.33333333,144.3375673,935.0,0.0,233.75,467.5,78047.81664,461.0419548,2530.5,5464.474238,13644.0,4.0,13940.0,6970.0,9438.461315,13644.0,296.0,15170.0,5056.666667,7708.666962,13931.0,21.0,0,0,0,0,72,92,197.5894092,263.4525456,0.0,935.0,148.125,329.7611419,108742.4107,0,0,1,1,0,0,0,1,1.0,169.2857143,83.33333333,233.75,0,0,0,0,0,0,3,250,4,935,65535,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,6,23/02/2018 09:59:03,53283533,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0375350486,53283533.0,0.0,53283533.0,53283533.0,53283533.0,53283533.0,0.0,53283533.0,53283533.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0375350486,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8080,6,02/03/2018 11:18:11,496,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4032.258065,496.0,0.0,496.0,496.0,496.0,496.0,0.0,496.0,496.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,4032.258065,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,17,20/02/2018 10:19:06,38086,1,1,32.0,71.0,32.0,32.0,32.0,0.0,71.0,71.0,71.0,0.0,2704.4058184109645,52.51273433807698,38086.0,0.0,38086.0,38086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,26.25636716903849,26.25636716903849,32.0,71.0,45.0,22.516660498395403,507.0,0,0,0,0,0,0,0,0,1.0,67.5,32.0,71.0,0,0,0,0,0,0,1,32,1,71,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,17,02/03/2018 11:32:52,1149,1,1,40.0,99.0,40.0,40.0,40.0,0.0,99.0,99.0,99.0,0.0,120974.7607,1740.644038,1149.0,0.0,1149.0,1149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,870.3220191,870.3220191,40.0,99.0,59.66666667,34.06366588,1160.333333,0,0,0,0,0,0,0,0,1.0,89.5,40.0,99.0,0,0,0,0,0,0,1,40,1,99,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,6,20/02/2018 10:20:45,1273795,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,772.4947892,5.495389761,212299.1667,519813.0114,1273363.0,3.0,349.0,174.5,242.5376259,346.0,3.0,1273789.0,424596.3333,735053.5082,1273363.0,75.0,0,0,0,0,72,92,2.35516704,3.14022272,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,17,20/02/2018 10:00:33,12540,1,1,62.0,143.0,62.0,62.0,62.0,0.0,143.0,143.0,143.0,0.0,16347.68740031898,159.48963317384369,12540.0,0.0,12540.0,12540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,79.74481658692184,79.74481658692184,62.0,143.0,89.0,46.76537180435969,2187.0,0,0,0,0,0,0,0,0,1.0,133.5,62.0,143.0,0,0,0,0,0,0,1,62,1,143,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3389,6,20/02/2018 09:12:46,2916864,8,7,1144.0,1581.0,677.0,0.0,143.0,227.96992282817865,1173.0,0.0,225.8571428571429,430.0986044197418,934.2225074600668,5.142509215376514,208347.4285714285,260935.41438999635,937554.0,4.0,2916864.0,416694.8571428572,415326.175345125,1318228.0,4.0,2599727.0,433287.8333333333,248841.2150182656,937554.0,300493.0,0,0,0,0,172,152,2.742671581534141,2.399837633842373,0.0,1173.0,170.3125,319.4027173230268,102018.09583333334,0,0,0,1,0,0,0,0,0.0,181.66666666666663,143.0,225.8571428571429,0,0,0,0,0,0,8,1144,7,1581,8192,62856,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,6,20/02/2018 01:55:12,70109073,111,173,10892.0,84361.0,673.0,0.0,98.1261261261262,177.02260344205234,1430.0,0.0,487.635838150289,626.0620931841453,1358.640129216942,4.050830910287461,247735.24028268547,3508688.0903106392,58378449.0,0.0,70109073.0,637355.2090909092,5627071.618929969,58430279.0,12.0,70046861.0,407249.1918604651,4499560.601155211,58389756.0,0.0,0,0,0,0,2232,3472,1.583247292401085,2.467583617886376,0.0,1430.0,334.22105263157897,534.8219167665235,286034.4826538182,0,0,1,1,0,0,0,1,1.0,335.3978873239437,98.12612612612612,487.635838150289,0,0,0,0,0,0,111,10892,173,84361,8192,435,55,20,1391691.5,1385504.31995014,2371391.0,411992.0,33631670.5,34997229.77974292,58378449.0,8884892.0
80,6,23/02/2018 04:44:44,88027216,13,11,456.0,913.0,448.0,0.0,35.0769230769,124.0688394524,913.0,0.0,83.0,275.2798575995,15.5520083698,0.2726429517,3827270.26086956,4881225.43694313,10013955.0,19.0,88027216.0,7335601.33333334,4452168.46802212,10031100.0,267.0,80258533.0,8025853.3,4225264.95341332,10031435.0,637.0,0,0,0,0,272,328,0.1476815988,0.1249613529,0.0,913.0,54.76,199.9285872505,39971.44,0,0,0,1,0,0,0,0,0.0,57.0416666667,35.0769230769,83.0,0,0,0,0,0,0,13,456,11,913,8192,946,9,20,25137.8888888889,23655.3315684036,88217.0,17112.0,9755663.88888889,751773.604842816,10013955.0,7751652.0
8080,6,02/03/2018 12:24:58,835,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2395.209581,835.0,0.0,835.0,835.0,835.0,835.0,0.0,835.0,835.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2395.209581,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3389,6,20/02/2018 08:44:49,3551413,14,9,1460.0,1731.0,741.0,0.0,104.28571428571428,195.0906805215811,1179.0,0.0,192.3333333333333,386.0744746807279,898.5156049155646,6.476295491400183,161427.86363636365,207489.74011566507,951613.0,61.0,3551413.0,273185.6153846154,312144.8891632801,1267858.0,90798.0,3484797.0,435599.625,282169.0003374055,951613.0,163645.0,0,0,0,0,292,192,3.942092907808808,2.534202583591376,0.0,1179.0,132.95833333333331,275.69114400730746,76005.60688405795,0,0,1,1,0,0,0,1,0.0,138.7391304347826,104.28571428571428,192.3333333333333,0,0,0,0,0,0,14,1460,9,1731,8192,64000,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,6,20/02/2018 10:42:51,1892805,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,519.8633774,3.698215083,315467.5,772568.8258,1892467.0,7.0,293.0,146.5,164.75588,263.0,30.0,1892798.0,630932.6667,1092520.788,1892467.0,37.0,0,0,0,0,72,92,1.584949321,2.113265762,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,6,22/02/2018 05:29:59,206,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9708.7378640777,206.0,0.0,206.0,206.0,206.0,206.0,0.0,206.0,206.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,9708.7378640777,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,253,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30968,6,22/02/2018 04:34:07,88314156,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022646426,88314156.0,0.0,88314156.0,88314156.0,88314156.0,88314156.0,0.0,88314156.0,88314156.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.022646426,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,63328,-1,0,20,0.0,0.0,0.0,0.0,88314156.0,0.0,88314156.0,88314156.0
8080,6,02/03/2018 01:46:30,11246,3,4,326.0,129.0,326.0,0.0,108.6666667,188.2161878,112.0,0.0,32.25,53.7672453,40458.82981,622.4435355,1874.333333,4082.960674,10197.0,21.0,588.0,294.0,343.6538957,537.0,51.0,10730.0,3576.666667,5738.089084,10197.0,34.0,0,0,0,0,72,92,266.7615152,355.6820203,0.0,326.0,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1.0,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,6,21/02/2018 02:14:04,14651,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.5094533,14651.0,0.0,14651.0,14651.0,14651.0,14651.0,0.0,14651.0,14651.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,136.5094533,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,6,20/02/2018 10:33:29,134,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14925.373134328358,134.0,0.0,134.0,134.0,134.0,134.0,0.0,134.0,134.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,14925.373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,17,20/02/2018 04:49:37,1260,1,1,40.0,100.0,40.0,40.0,40.0,0.0,100.0,100.0,100.0,0.0,111111.11111111112,1587.3015873015872,1260.0,0.0,1260.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,793.6507936507936,793.6507936507936,40.0,100.0,60.0,34.64101615137755,1200.0,0,0,0,0,0,0,0,0,1.0,90.0,40.0,100.0,0,0,0,0,0,0,1,40,1,100,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,6,20/02/2018 05:06:26,115433574,16,14,446.0,788.0,435.0,0.0,27.875000000000004,108.56756728722748,788.0,0.0,56.28571428571428,210.6018586269904,10.69013075866472,0.2598897267098392,3980468.068965517,4884848.402776538,10019745.0,42.0,115433574.0,7695571.6,4154876.081702107,10031044.0,174.0,110214619.0,8478047.615384616,3759983.9281132026,10031150.0,631.0,0,0,0,0,332,424,0.1386078542452475,0.1212818724645916,0.0,788.0,39.80645161290323,159.27532124277522,25368.627956989247,0,0,0,1,0,0,0,0,0.0,41.13333333333333,27.875,56.285714285714285,0,0,0,0,0,0,16,446,14,788,8192,288,12,20,17325.909090909092,19643.8360075345,76552.0,11267.0,10002185.272727272,17506.323937885318,10019745.0,9952930.0
80,6,21/02/2018 02:17:53,7579,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.8870563,7579.0,0.0,7579.0,7579.0,7579.0,7579.0,0.0,7579.0,7579.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,263.8870563,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,6,20/02/2018 12:02:26,54415067,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0367545260947671,54415067.0,0.0,54415067.0,54415067.0,54415067.0,54415067.0,0.0,54415067.0,54415067.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0367545260947671,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,17,20/02/2018 08:28:17,1021,1,1,45.0,73.0,45.0,45.0,45.0,0.0,73.0,73.0,73.0,0.0,115572.96767874632,1958.8638589618024,1021.0,0.0,1021.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,979.4319294809012,979.4319294809012,45.0,73.0,54.333333333333336,16.165807537309522,261.33333333333337,0,0,0,0,0,0,0,0,1.0,81.5,45.0,73.0,0,0,0,0,0,0,1,45,1,73,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,20/02/2018 02:33:52,1063342,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.880862413033624,1063342.0,0.0,1063342.0,1063342.0,1063342.0,1063342.0,0.0,1063342.0,1063342.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.880862413033624,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3389,6,20/02/2018 11:56:43,1983744,9,7,1128.0,1581.0,661.0,0.0,125.33333333333331,213.483020402092,1173.0,0.0,225.8571428571429,430.0986044197418,1365.599593495935,8.06555684604465,132249.6,240048.36222573387,953564.0,87.0,1983744.0,247968.0,374255.9858629995,1155844.0,87.0,1832960.0,305493.3333333334,318660.9353181947,953564.0,152975.0,0,0,0,0,192,152,4.536875725900116,3.528681120144535,0.0,1173.0,159.35294117647058,310.3705328265859,96329.86764705884,0,0,1,1,0,0,0,1,0.0,169.3125,125.33333333333331,225.8571428571429,0,0,0,0,0,0,9,1128,7,1581,8192,62872,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,6,20/02/2018 12:29:57,192,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10416.666666666666,192.0,0.0,192.0,192.0,192.0,192.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,10416.666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,63522,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,6,20/02/2018 03:21:51,5152446,4,4,97.0,231.0,97.0,0.0,24.25,48.5,231.0,0.0,57.75,115.5,63.65908541302519,1.552660619829883,736063.7142857143,1915643.4866582656,5079913.0,14.0,72533.0,24177.666666666668,41657.89258151849,72280.0,62.0,5152269.0,1717423.0,2974163.3319501807,5151691.0,232.0,0,0,0,0,92,92,0.7763303099149413,0.7763303099149413,0.0,231.0,36.44444444444444,79.6996096463325,6352.027777777778,0,0,1,1,0,0,0,1,1.0,41.0,24.25,57.75,0,0,0,0,0,0,4,97,4,231,8192,141,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3389,6,20/02/2018 09:48:57,1938688,8,7,1032.0,1429.0,565.0,0.0,129.0,190.9195791800456,1149.0,0.0,204.1428571428571,420.4990798925441,1269.4151921299351,7.737191337646903,138477.71428571426,245607.3077891832,952000.0,75.0,1938688.0,276955.4285714286,388516.5301223176,1147497.0,118.0,1792658.0,298776.3333333334,320859.86050029175,952000.0,141713.0,0,0,0,0,172,152,4.126502046745015,3.610689290901888,0.0,1149.0,153.8125,301.3729071543537,90825.62916666668,0,0,0,1,0,0,0,0,0.0,164.06666666666666,129.0,204.1428571428572,0,0,0,0,0,0,8,1032,7,1429,8192,62968,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,01/03/2018 10:40:47,109223558,59,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.540176507,1883164.793,3342563.514,24700000.0,455751.0,109000000.0,1883164.793,3342563.514,24700000.0,455751.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.540176507,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,59,0,0,0,-1,-1,0,0,35600000.0,35500000.0,60700000.0,10600000.0,16600000.0,11500000.0,24700000.0,8437583.0
80,6,21/02/2018 02:12:06,15481,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.1906208,15481.0,0.0,15481.0,15481.0,15481.0,15481.0,0.0,15481.0,15481.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,129.1906208,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21396,6,20/02/2018 12:16:43,85955850,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232677589716115,85955850.0,0.0,85955850.0,85955850.0,85955850.0,85955850.0,0.0,85955850.0,85955850.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0232677589716115,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,64000,-1,0,20,0.0,0.0,0.0,0.0,85955850.0,0.0,85955850.0,85955850.0
123,17,20/02/2018 02:57:38,19122,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,5020.395356134296,104.59156991946448,19122.0,0.0,19122.0,19122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,52.295784959732245,52.295784959732245,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,1,48,1,48,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,6,21/02/2018 02:30:53,1169,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1710.863986,1169.0,0.0,1169.0,1169.0,1169.0,1169.0,0.0,1169.0,1169.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,1710.863986,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50600,6,22/02/2018 10:39:07,162,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12345.6790123457,162.0,0.0,162.0,162.0,162.0,162.0,0.0,162.0,162.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,12345.6790123457,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,123,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,6,15/02/2018 01:58:22,98195204,23,31,1231.0,12680.0,476.0,0.0,53.5217391304,141.2148168781,1460.0,0.0,409.0322580645,536.0430631875,141.6667966798,0.5499250249,1852739.69811321,3657760.18893346,10184072.0,1.0,98195204.0,4463418.36363636,4632742.80359273,10226370.0,103.0,98155861.0,3271862.03333333,4441628.43117199,10224654.0,1.0,0,0,0,0,472,716,0.2342273254,0.3156976995,0.0,1460.0,252.9272727273,447.0670616091,199868.957575757,0,0,0,1,0,0,0,0,1.0,257.6111111111,53.5217391304,409.0322580645,0,0,0,0,0,0,23,1231,31,12680,8192,257,11,20,1207546.55555556,2520434.55730099,7290316.0,40555.0,9703007.88888889,815237.161921217,10184072.0,7662623.0
53,17,20/02/2018 05:07:26,1909,1,1,44.0,60.0,44.0,44.0,44.0,0.0,60.0,60.0,60.0,0.0,54478.784704033525,1047.6689366160292,1909.0,0.0,1909.0,1909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,523.8344683080146,523.8344683080146,44.0,60.0,49.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,74.0,44.0,60.0,0,0,0,0,0,0,1,44,1,60,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,17,20/02/2018 01:51:52,1934,1,1,34.0,64.0,34.0,34.0,34.0,0.0,64.0,64.0,64.0,0.0,50672.18200620476,1034.126163391934,1934.0,0.0,1934.0,1934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,517.063081695967,517.063081695967,34.0,64.0,44.0,17.320508075688775,300.0,0,0,0,0,0,0,0,0,1.0,66.0,34.0,64.0,0,0,0,0,0,0,1,34,1,64,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51410,6,01/03/2018 10:42:11,6263,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.3357816,6263.0,0.0,6263.0,6263.0,6263.0,6263.0,0.0,6263.0,6263.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,319.3357816,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,10227,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,6,01/03/2018 10:00:02,125,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,125.0,0.0,125.0,125.0,125.0,125.0,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,251,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
