Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
58896,6,16/02/2018 01:46:07,4041710,5,3,935.0,288.0,935.0,0.0,187.0,418.1447118,288.0,0.0,96.0,166.2768775,302.5946938,1.979360221,577387.1429,1489401.331,3954260.0,7.0,4041710.0,1010427.5,1962982.1,3954267.0,26.0,86735.0,43367.5,59960.53372,85766.0,969.0,0,0,0,0,168,104,1.237100138,0.742260083,0.0,935.0,135.8888889,314.43936,98872.11111,0,0,0,0,1,0,0,0,0.0,152.875,187.0,96.0,0,0,0,0,0,0,5,935,3,288,219,211,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61187,6,21/02/2018 02:28:35,1342,5,2,935.0,326.0,935.0,0.0,187.0,418.1447118,326.0,0.0,163.0,230.5168107,939642.3249,5216.09538,223.6666667,301.8103157,782.0,5.0,1342.0,335.5,519.18237,1101.0,5.0,782.0,782.0,0.0,782.0,782.0,0,0,0,0,124,40,3725.782414,1490.312966,0.0,935.0,157.625,334.1804207,111676.5536,0,0,1,1,0,0,0,1,0.0,180.1428571,187.0,163.0,0,0,0,0,0,0,5,935,2,326,65535,32768,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,6,20/02/2018 12:19:20,11,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181818.18181818185,11.0,0.0,11.0,11.0,11.0,11.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,181818.18181818185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2238,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,6,20/02/2018 10:43:44,1326115,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,742.017095,5.278576896,221019.1667,541212.7309,1325765.0,3.0,319.0,159.5,221.3244225,316.0,3.0,1326110.0,442036.6667,765331.2009,1325765.0,25.0,0,0,0,0,72,92,2.262247241,3.016329655,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,6,20/02/2018 09:05:31,47606,3,4,437.0,860.0,437.0,0.0,145.66666666666666,252.30206763586645,860.0,0.0,215.0,430.0,27244.46498340545,147.04028903919672,7934.333333333333,12151.810131279482,23627.0,13.0,23794.0,11897.0,16592.967727323525,23630.0,164.0,23989.0,7996.333333333334,13690.065972570525,23804.0,14.0,0,0,0,0,72,92,63.01726673108431,84.02302230811242,0.0,860.0,162.125,320.7787121098549,102898.98214285716,0,0,1,1,0,0,0,1,1.0,185.28571428571428,145.66666666666666,215.0,0,0,0,0,0,0,3,437,4,860,8192,31,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50281,6,15/02/2018 10:25:55,53,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37735.8490566038,53.0,0.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,18867.9245283019,18867.9245283019,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,509,257,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,6,21/02/2018 02:16:41,8599,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.5851843,8599.0,0.0,8599.0,8599.0,8599.0,8599.0,0.0,8599.0,8599.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,232.5851843,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,17,01/03/2018 01:40:00,4403,1,1,30.0,46.0,30.0,30.0,30.0,0.0,46.0,46.0,46.0,0.0,17260.95844,454.2357484,4403.0,0.0,4403.0,4403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,227.1178742,227.1178742,30.0,46.0,35.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1.0,53.0,30.0,46.0,0,0,0,0,0,0,1,30,1,46,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,17,14/02/2018 11:25:58,37861,2,2,66.0,254.0,33.0,33.0,33.0,0.0,127.0,127.0,127.0,0.0,8451.9690446634,105.6496130583,12620.3333333333,16012.438050882,30642.0,30.0,30642.0,30642.0,0.0,30642.0,30642.0,30.0,30.0,0.0,30.0,30.0,0,0,0,0,16,16,52.8248065291,52.8248065291,33.0,127.0,70.6,51.4859204055,2650.8,0,0,0,0,0,0,0,0,1.0,88.25,33.0,127.0,0,0,0,0,0,0,2,66,2,254,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8080,6,02/03/2018 03:35:28,10555,3,4,326.0,129.0,326.0,0.0,108.6666667,188.2161878,112.0,0.0,32.25,53.7672453,43107.53198,663.1927996,1759.166667,3862.822151,9633.0,0.0,589.0,294.5,342.9467889,537.0,52.0,10039.0,3346.333333,5448.196246,9633.0,0.0,0,0,0,0,72,92,284.2254856,378.9673141,0.0,326.0,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1.0,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65260,6,21/02/2018 02:23:31,1677,5,2,935.0,248.0,935.0,0.0,187.0,418.1447118,248.0,0.0,124.0,175.3624817,705426.3566,4174.120453,279.5,346.0524527,755.0,2.0,1677.0,419.25,682.8618089,1433.0,2.0,670.0,670.0,0.0,670.0,670.0,0,0,0,0,124,40,2981.514609,1192.605844,0.0,935.0,147.875,329.6736211,108684.6964,0,0,1,1,0,0,0,1,0.0,169.0,187.0,124.0,0,0,0,0,0,0,5,935,2,248,65535,32768,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10714,6,02/03/2018 02:26:54,86204135,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023200743,86200000.0,0.0,86200000.0,86200000.0,86200000.0,86200000.0,0.0,86200000.0,86200000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.023200743,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,62560,-1,0,20,0.0,0.0,0.0,0.0,86200000.0,0.0,86200000.0,86200000.0
4078,6,01/03/2018 11:40:30,118394,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.33912191,59197.0,83690.33019,118375.0,19.0,118394.0,118394.0,0.0,118394.0,118394.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,16.89274794,8.446373972,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,1024,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52593,6,20/02/2018 03:38:02,112,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17857.14285714286,112.0,0.0,112.0,112.0,112.0,112.0,0.0,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,17857.14285714286,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,131,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,17,20/02/2018 10:30:21,879,1,1,31.0,63.0,31.0,31.0,31.0,0.0,63.0,63.0,63.0,0.0,106939.70420932876,2275.3128555176336,879.0,0.0,879.0,879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1137.6564277588168,1137.6564277588168,31.0,63.0,41.66666666666666,18.475208614068023,341.3333333333333,0,0,0,0,0,0,0,0,1.0,62.5,31.0,63.0,0,0,0,0,0,0,1,31,1,63,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,6,02/03/2018 11:20:07,119941290,20,18,1197.0,6755.0,224.0,0.0,59.85,75.90525604,1460.0,0.0,375.2777778,538.853009,66.2991035,0.316821672,3241656.486,13300000.0,58400000.0,0.0,120000000.0,6312699.474,18300000.0,58400000.0,43.0,120000000.0,7049890.0,19300000.0,58500000.0,0.0,0,0,0,0,412,364,0.166748248,0.150073423,0.0,1460.0,203.8974359,398.3810524,158707.4629,0,0,0,1,0,0,0,0,0.0,209.2631579,59.85,375.2777778,0,0,0,0,0,0,20,1197,18,6755,8192,32160,10,20,1711057.5,2265665.586,3313125.0,108990.0,58200000.0,304465.3307,58400000.0,58000000.0
3389,6,20/02/2018 04:49:14,11118044,8,8,1148.0,1581.0,677.0,0.0,143.5,228.12966237897004,1173.0,0.0,197.625,406.1217050167528,245.4568447471516,1.4391020578799654,741202.9333333333,2486133.458369886,9684118.0,3.0,11118044.0,1588292.0,3662866.87261886,9849831.0,3.0,11077525.0,1582503.5714285714,3588362.12330026,9684118.0,39409.0,0,0,0,0,172,172,0.7195510289399827,0.7195510289399827,0.0,1173.0,160.5294117647059,312.04409096453395,97371.51470588232,0,0,1,1,0,0,0,1,1.0,170.5625,143.5,197.625,0,0,0,0,0,0,8,1148,8,1581,8192,62852,5,20,165950.0,0.0,165950.0,165950.0,9684118.0,0.0,9684118.0,9684118.0
53,17,22/02/2018 02:20:54,12458,1,1,33.0,252.0,33.0,33.0,33.0,0.0,252.0,252.0,252.0,0.0,22876.8662706694,160.5394124258,12458.0,0.0,12458.0,12458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,80.2697062129,80.2697062129,33.0,252.0,106.0,126.4397089525,15987.0,0,0,0,0,0,0,0,0,1.0,159.0,33.0,252.0,0,0,0,0,0,0,1,33,1,252,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,17,20/02/2018 10:30:14,12494,1,1,40.0,125.0,40.0,40.0,40.0,0.0,125.0,125.0,125.0,0.0,13206.339042740516,160.07683688170323,12494.0,0.0,12494.0,12494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,80.03841844085161,80.03841844085161,40.0,125.0,68.33333333333333,49.074772881118186,2408.333333333333,0,0,0,0,0,0,0,0,1.0,102.5,40.0,125.0,0,0,0,0,0,0,1,40,1,125,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,17,20/02/2018 09:30:01,1853,1,1,31.0,98.0,31.0,31.0,31.0,0.0,98.0,98.0,98.0,0.0,69616.83756071236,1079.3308148947651,1853.0,0.0,1853.0,1853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,539.6654074473826,539.6654074473826,31.0,98.0,53.33333333333333,38.68246803570492,1496.3333333333333,0,0,0,0,0,0,0,0,1.0,80.0,31.0,98.0,0,0,0,0,0,0,1,31,1,98,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3389,6,20/02/2018 05:07:30,166450,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.03124061279664,55483.333333333336,66339.07902837763,128983.0,46.0,166450.0,83225.0,64776.63801093725,129029.0,37421.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,32,18.02343045959748,6.007810153199159,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,64000,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,6,22/02/2018 04:21:58,292610,10,11,995.0,6321.0,650.0,0.0,99.5,204.3087260876,1460.0,0.0,574.6363636364,705.9466371798,25002.5631386487,71.767882164,14630.5,26105.2362815545,69286.0,8.0,223968.0,24885.3333333333,35422.7730139807,73845.0,56.0,223331.0,22333.1,30755.4623312853,75970.0,26.0,0,0,0,0,212,232,34.1751819828,37.5927001811,0.0,1460.0,332.5454545455,563.0555015587,317031.497835498,0,0,0,1,0,0,0,0,1.0,348.380952381,99.5,574.6363636364,0,0,0,0,0,0,10,995,11,6321,8192,58,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,6,20/02/2018 11:17:13,93769701,17,15,809.0,3956.0,421.0,0.0,47.58823529411765,114.75084902928243,1460.0,0.0,263.7333333333333,513.4644885017667,50.81598799168614,0.3412616192516173,3024829.064516129,4585433.620464554,10121445.0,7.0,93769701.0,5860606.3125,5035225.781677345,10214650.0,380.0,91773591.0,6555256.499999999,5018123.738607593,10215006.0,19.0,0,0,0,0,352,420,0.1812952352274217,0.1599663840241956,0.0,1460.0,144.39393939393935,366.3807735295633,134234.8712121212,0,0,1,1,0,0,0,1,0.0,148.90625,47.588235294117645,263.7333333333333,0,0,0,0,0,0,17,809,15,3956,8192,510,12,20,138029.11111111112,133713.54348984663,494598.0,93131.0,10059017.111111112,57299.94160652424,10121445.0,9968540.0
53,17,02/03/2018 03:11:31,1218,1,1,40.0,139.0,40.0,40.0,40.0,0.0,139.0,139.0,139.0,0.0,146962.2332,1642.036125,1218.0,0.0,1218.0,1218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,821.0180624,821.0180624,40.0,139.0,73.0,57.15767665,3267.0,0,0,0,0,0,0,0,0,1.0,109.5,40.0,139.0,0,0,0,0,0,0,1,40,1,139,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2323,6,01/03/2018 09:58:05,20,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,20,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,39306,0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,6,22/02/2018 12:37:31,34767613,8,16,2.0,10015.0,1.0,0.0,0.25,0.4629100499,1460.0,0.0,625.9375,730.07812082,288.1129630613,0.6902976054,1511635.34782609,3500778.19485255,10004714.0,0.0,34767613.0,4966801.85714286,5001585.17422551,10016362.0,1208.0,30065867.0,2004391.13333333,4141613.49132374,10016928.0,0.0,0,0,0,0,160,344,0.2300992018,0.4601984036,0.0,1460.0,400.68,653.5277805878,427098.56,0,0,0,0,1,0,0,0,2.0,417.375,0.25,625.9375,0,0,0,0,0,0,8,2,16,10015,5532,5565,2,20,10923.6666666667,16805.5166636832,30329.0,1208.0,10001324.3333333,3352.6348344747,10004714.0,9998010.0
80,6,22/02/2018 01:37:42,23715711,7,5,533.0,213.0,531.0,0.0,76.1428571429,200.5737009775,213.0,0.0,42.6,95.2564958415,31.4559407475,0.5059936849,2155973.72727273,4016716.60616611,10000234.0,38.0,23715711.0,3952618.5,4879489.89389423,10011704.0,204.0,20037207.0,5009301.75,5776525.17956568,10012020.0,1584.0,0,0,0,0,152,136,0.2951629829,0.2108307021,0.0,531.0,57.3846153846,153.9813508522,23710.2564102564,0,0,0,1,0,0,0,0,0.0,62.1666666667,76.1428571429,42.6,0,0,0,0,0,0,7,533,5,213,8192,110,3,20,43122.0,44762.6876762332,74774.0,11470.0,9975463.5,35030.7770467627,10000234.0,9950693.0
80,6,20/02/2018 10:15:31,1545953,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,636.5005922,4.527951367,257658.8333,630963.1717,1545607.0,5.0,319.0,159.5,137.8858223,257.0,62.0,1545948.0,515316.0,892258.1916,1545607.0,22.0,0,0,0,0,72,92,1.940550586,2.587400781,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,6,20/02/2018 11:42:58,169,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11834.31952662722,169.0,0.0,169.0,169.0,169.0,169.0,0.0,169.0,169.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,11834.31952662722,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,63095,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,17,20/02/2018 12:44:07,379,1,1,47.0,63.0,47.0,47.0,47.0,0.0,63.0,63.0,63.0,0.0,290237.46701846964,5277.0448548812665,379.0,0.0,379.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2638.522427440633,2638.522427440633,47.0,63.0,52.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,78.5,47.0,63.0,0,0,0,0,0,0,1,47,1,63,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,6,21/02/2018 02:21:24,8435,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.107291,8435.0,0.0,8435.0,8435.0,8435.0,8435.0,0.0,8435.0,8435.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,237.107291,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,17,20/02/2018 01:51:53,265,1,1,42.0,58.0,42.0,42.0,42.0,0.0,58.0,58.0,58.0,0.0,377358.49056603777,7547.169811320755,265.0,0.0,265.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3773.5849056603774,3773.5849056603774,42.0,58.0,47.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,71.0,42.0,58.0,0,0,0,0,0,0,1,42,1,58,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,6,14/02/2018 08:59:44,306642,6,3,320.0,172.0,168.0,0.0,53.3333333333,82.7784190877,133.0,0.0,57.3333333333,68.3690963326,1604.4768818362,29.3501868629,38330.25,52627.8743300544,101921.0,4.0,306642.0,61328.4,55981.6644473885,102532.0,4.0,204645.0,102322.5,229.8097038856,102485.0,102160.0,0,0,0,0,200,104,19.5667912419,9.783395621,0.0,168.0,49.2,71.7492547387,5147.9555555556,0,0,0,1,0,0,0,0,0.0,54.6666666667,53.3333333333,57.3333333333,0,0,0,0,0,0,6,320,3,172,29200,259,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3389,6,02/03/2018 11:21:26,2561838,9,9,1171.0,1600.0,661.0,0.0,130.1111111,210.7916296,1173.0,0.0,177.7777778,384.5298356,1081.645287,7.026205404,150696.3529,246767.3444,955720.0,48.0,2561838.0,320229.75,396543.3855,1183517.0,64.0,2394935.0,299366.875,301770.0974,955720.0,73438.0,0,0,0,0,192,204,3.513102702,3.513102702,0.0,1173.0,145.8421053,295.4325009,87280.36257,0,0,1,1,0,0,0,1,1.0,153.9444444,130.1111111,177.7777778,0,0,0,0,0,0,9,1171,9,1600,8192,62872,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37728,6,16/02/2018 01:46:42,4422194,5,3,935.0,364.0,935.0,0.0,187.0,418.1447118,364.0,0.0,121.3333333,210.155498,293.7455933,1.809056771,631742.0,1651398.007,4376687.0,8.0,4422194.0,1105548.5,2180792.031,4376697.0,38.0,21809.0,10904.5,13857.17159,20703.0,1106.0,0,0,0,0,168,104,1.130660482,0.678396289,0.0,935.0,144.3333333,320.0062499,102404.0,0,0,0,0,1,0,0,0,0.0,162.375,187.0,121.3333333,0,0,0,0,0,0,5,935,3,364,219,211,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,17,22/02/2018 12:48:33,143083,2,2,66.0,254.0,33.0,33.0,33.0,0.0,127.0,127.0,127.0,0.0,2236.4641501786,27.9558018772,47694.3333333333,43065.1949297032,83732.0,1.0,59350.0,59350.0,0.0,59350.0,59350.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,16,16,13.9779009386,13.9779009386,33.0,127.0,70.6,51.4859204055,2650.8,0,0,0,0,0,0,0,0,1.0,88.25,33.0,127.0,0,0,0,0,0,0,2,66,2,254,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,17,15/02/2018 01:04:20,419,1,1,29.0,45.0,29.0,29.0,29.0,0.0,45.0,45.0,45.0,0.0,176610.978520286,4773.2696897375,419.0,0.0,419.0,419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2386.6348448687,2386.6348448687,29.0,45.0,34.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1.0,51.5,29.0,45.0,0,0,0,0,0,0,1,29,1,45,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,6,21/02/2018 02:15:56,7264,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.3303965,7264.0,0.0,7264.0,7264.0,7264.0,7264.0,0.0,7264.0,7264.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,275.3303965,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,17,20/02/2018 11:50:57,284,1,1,45.0,61.0,45.0,45.0,45.0,0.0,61.0,61.0,61.0,0.0,373239.4366197183,7042.2535211267605,284.0,0.0,284.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3521.12676056338,3521.12676056338,45.0,61.0,50.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,75.5,45.0,61.0,0,0,0,0,0,0,1,45,1,61,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,17,20/02/2018 01:58:51,516,1,1,46.0,62.0,46.0,46.0,46.0,0.0,62.0,62.0,62.0,0.0,209302.32558139536,3875.968992248064,516.0,0.0,516.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1937.9844961240312,1937.9844961240312,46.0,62.0,51.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,77.0,46.0,62.0,0,0,0,0,0,0,1,46,1,62,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,17,02/03/2018 10:04:49,2615,1,1,42.0,138.0,42.0,42.0,42.0,0.0,138.0,138.0,138.0,0.0,68833.65201,764.8183556,2615.0,0.0,2615.0,2615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,382.4091778,382.4091778,42.0,138.0,74.0,55.42562584,3072.0,0,0,0,0,0,0,0,0,1.0,111.0,42.0,138.0,0,0,0,0,0,0,1,42,1,138,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,6,28/02/2018 12:19:49,96,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20833.3333333333,96.0,0.0,96.0,96.0,96.0,96.0,0.0,96.0,96.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,20833.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,255,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8080,6,02/03/2018 12:06:24,510,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3921.568627,510.0,0.0,510.0,510.0,510.0,510.0,0.0,510.0,510.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,3921.568627,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3389,6,20/02/2018 08:53:40,2974144,8,7,1148.0,1581.0,677.0,0.0,143.5,228.12966237897004,1173.0,0.0,225.8571428571429,430.0986044197418,917.5749392093994,5.043467969271158,212438.8571428572,271636.16504827165,937540.0,42.0,2974144.0,424877.7142857143,402343.6255982832,1260919.0,357.0,2715035.0,452505.8333333333,258062.30849422133,937540.0,260354.0,0,0,0,0,168,148,2.6898495836112843,2.353618385659874,0.0,1173.0,170.56250000000003,319.4332415909987,102037.59583333335,0,0,0,1,0,0,0,0,0.0,181.9333333333333,143.5,225.8571428571429,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
